"state","county","tract","Median_Age","Single_Parent_HH","Female_Led_HH","Married_HH","School_Children","Disabled_Children","Transport_ReliantNoCar_HH","Transport_ReliantYesCar_HH","Computer_None_HH","Computer_Smartphone_HH","Internet_None_HH","Internet_Slow_HH","Citizenship","Renter_HH","Housing_Burdened_HH","Public_Assist_HH","Part_Time","Insurance_None","Employment_Insurance","Poverty_HH","Ed_NoHS","Ed_NoBA","Single_Earner_HH","Housing_Quality"
"06","059","075201",31.6,0.15587967183227,0.219597550306212,0.329913498290082,0.123670423876806,0.0257488176563321,0.00306957708049113,0.0675306957708049,0.145231846019248,0.0384951881014873,0.185476815398075,0.237095363079615,0.315258897204827,0.453193350831146,0.3104,0.167104111986002,0.384205578188656,0.198716969604399,0.402020587113992,0.104831358249772,0.564670357322597,0.92224458983392,0.337283500455789,0.748858447488584
"06","059","075202",33.3,0.11558854718982,0.172323759791123,0.396597812879708,0.107351225204201,0.0381830151415405,0.00423402617397998,0.0473441108545035,0.10443864229765,0.0800696257615318,0.17319408181027,0.266318537859008,0.288814066591844,0.315056570931245,0.439644218551461,0.165361183637946,0.409570459683497,0.114291058735503,0.406124604012672,0.220572640509014,0.447916666666667,0.930654761904762,0.187698833510074,0.663716814159292
"06","059","075301",30.7,0.169464428457234,0.202154626108999,0.382993197278912,0.0942928039702233,0.0345029239766082,0.00916758342500917,0.048038137147048,0.0405576679340938,0.0158428390367554,0.0887198986058302,0.124841571609632,0.150633981403212,0.480354879594423,0.379268292682927,0.100126742712294,0.387961029923452,0.144077935395659,0.528154952076677,0.115107913669065,0.257010618023414,0.759052545603049,0.315747402078337,0.562700964630225
"06","059","075302",32,0.117704280155642,0.148992112182296,0.470190054673262,0.132270751397226,0.0123188405797101,0,0.0729957805907173,0.0394390885188431,0.0543382997370727,0.0788781770376862,0.128834355828221,0.22847551342812,0.385626643295355,0.372325249643367,0.0639789658194566,0.397753679318358,0.15090583316743,0.568581477139508,0.153696498054475,0.345724907063197,0.868959107806691,0.212062256809339,0.6289592760181
"06","059","075303",43.3,0.169689119170984,0.111888111888112,0.412900874635569,0.1145606954362,0,0,0.00472255017709563,0.0541958041958042,0.0227272727272727,0.0935314685314685,0.163461538461538,0.126045400238949,0.262237762237762,0.252369668246446,0.0699300699300699,0.261699507389163,0.0791517323775388,0.53584171261758,0.0854922279792746,0.192243536280234,0.558798999165972,0.318652849740933,0.431034482758621
"06","059","075401",37.4,0.0783200908059024,0.139166666666667,0.483998780859494,0.0909090909090909,0.00594059405940594,0,0.0175771971496437,0.035,0.0266666666666667,0.0375,0.0541666666666667,0.11089588377724,0.155833333333333,0.393879565646594,0.035,0.420385157350869,0.117191283292978,0.603675260559517,0.0635641316685585,0.216819012797075,0.658135283363803,0.207718501702611,0.452674897119342
"06","059","075403",35.8,0.161037394451146,0.108362779740872,0.409600997506234,0.0837022132796781,0.0818481848184818,0,0.0417040358744395,0.0985473105614448,0.027483313702395,0.120533961523361,0.140164899882214,0.211318327974277,0.500196309383588,0.354281225451689,0.066352571652925,0.321284286625558,0.170547677897749,0.58375156838143,0.0325693606755127,0.301249081557678,0.743203526818516,0.317249698431846,0.472279260780287
"06","059","075404",31.9,0.156731413261889,0.110014800197336,0.421906693711968,0.0826159190454614,0.0689877498388137,0,0.0146252285191956,0.0976813024173656,0.0513073507646769,0.153428712382832,0.18746916625555,0.183547103051747,0.510606808090775,0.257056451612903,0.10853478046374,0.249677252775626,0.174554032139171,0.515091980710841,0.0790354989953115,0.17208077260755,0.769754170324846,0.363697253851306,0.545
"06","059","075405",38.8,0.10727969348659,0.166320166320166,0.467499081894969,0.0888888888888889,0.0237467018469657,0,0.00397614314115308,0.025987525987526,0.00623700623700624,0.0498960498960499,0.0717255717255717,0.146118721461187,0.45010395010395,0.33648393194707,0.11954261954262,0.314248536109304,0.116597642561325,0.563288856833754,0.0434227330779055,0.170399648660518,0.732103645147123,0.33205619412516,0.530927835051546
"06","059","075504",40.8,0.151481888035126,0.123994638069705,0.434527304756312,0.0760263558033452,0.0362400906002265,0,0,0.11058981233244,0.0294906166219839,0.124664879356568,0.134048257372654,0.0511433489058274,0.388739946380697,0.37390350877193,0.0435656836461126,0.315950920245399,0.0753644675067952,0.642169962586852,0.0307354555433589,0.118351532229658,0.675589996477633,0.302963776070252,0.43042071197411
"06","059","075505",38.3,0.0776566757493188,0.111811023622047,0.396373977959474,0.104358502148557,0.0152905198776758,0,0.0167477039438142,0.0338582677165354,0.0196850393700787,0.0488188976377953,0.0740157480314961,0.11394258933802,0.522047244094488,0.451400329489292,0.068503937007874,0.352309344790548,0.0631111111111111,0.514864010120177,0.100817438692098,0.123987034035656,0.646677471636953,0.201634877384196,0.486692015209125
"06","059","075506",41.9,0.0888382687927107,0.1,0.493467336683417,0.0973003374578178,0,0,0.0100830367734282,0.0235294117647059,0.00756302521008403,0.0411764705882353,0.0747899159663866,0.0668798294697575,0.290756302521008,0.330568720379147,0.0336134453781513,0.282215743440233,0.0702761826633853,0.628529411764706,0.0273348519362187,0.115762650163815,0.573716781943939,0.37129840546697,0.397489539748954
"06","059","075507",31.8,0.258650519031142,0.168,0.348627980206928,0.0666147253603428,0.0337078651685393,0,0.0146568954030646,0.0506666666666667,0.072,0.0698666666666667,0.0944,0.161404160475483,0.744533333333333,0.444676409185804,0.135466666666667,0.327813554124502,0.062592867756315,0.496334456112542,0.0951557093425606,0.112286890064668,0.623750734861846,0.348615916955017,0.55440414507772
"06","059","075512",28.7,0.228634850166482,0.226117440841367,0.402486678507993,0.134933774834437,0.0287660862982589,0,0.0703922622246104,0.0166520595968449,0.0657318141980719,0.049079754601227,0.0806310254163015,0.232859636000997,0.712532865907099,0.314024390243902,0.182296231375986,0.390873015873016,0.0827723759660932,0.480837184017396,0.177580466148724,0.2,0.711587982832618,0.234184239733629,0.541322314049587
