"","county","tract","problems_estimate","problems_rank"
"3840","059",21807,0.327067669172932,14.9002011449791
"3841","059",21809,0.330143540669856,15.5036360823147
"3842","059",21810,0.323404255319149,14.1110939192326
"3843","059",21812,0.353658536585366,21.2594770230543
"3844","059",21813,0.714285714285714,94.5381401825777
"3845","059",21814,0.247582205029014,2.70772087265976
"3846","059",21815,0.354430379746835,21.5844035277735
"3847","059",21816,0.353107344632768,21.0428593532415
"3848","059",21817,0.376,27.7270617360359
"3849","059",21820,0.319298245614035,13.1827324771778
"3850","059",21821,0.396694214876033,34.3648460467275
"3851","059",21822,0.471971066907776,55.6707411418846
"3852","059",21823,0.307359307359307,10.660683892929
"3853","059",21824,0.333333333333333,16.2772706173604
"3854","059",21825,0.376744186046512,27.9591520965496
"3855","059",21826,0.472906403940887,55.949249574501
"3856","059",21827,0.23444976076555,1.98050440971685
"3857","059",21828,0.302238805970149,9.6085409252669
"3858","059",21829,0.247813411078717,2.73866625406158
"3859","059",21830,0.309090909090909,11.0010830883491
"3860","059",21903,0.334763948497854,16.5093609778741
"3861","059",21905,0.365439093484419,24.7872505028624
"3862","059",21912,0.323024054982818,13.9873123936253
"3863","059",21913,0.549738219895288,73.2786631595234
"3864","059",21914,0.405204460966543,36.7476404146681
"3865","059",21915,0.338078291814947,17.4841404920316
"3866","059",21916,0.364661654135338,24.4932693795451
"3867","059",21917,0.384937238493724,30.6668729692093
"3868","059",21918,0.415472779369628,39.6874516478416
"3869","059",21919,0.421621621621622,41.8072102738666
"3870","059",21920,0.345528455284553,19.2789726133375
"3871","059",21921,0.289752650176678,7.53520037134458
"3872","059",21922,0.52027027027027,67.2288410954665
"3873","059",21923,0.309322033898305,11.0320284697509
"3874","059",21924,0.425,42.5963174996132
"3875","059",32002,0.297619047619048,8.91226984372582
"3876","059",32003,0.291390728476821,7.76729073185827
"3877","059",32011,0.318518518518519,12.9815874980659
"3878","059",32012,0.35408560311284,21.4296766207644
"3879","059",32013,0.458333333333333,52.1274949713755
"3880","059",32014,0.49873417721519,62.5560885037908
"3881","059",32015,0.425196850393701,42.6736809531177
"3882","059",32020,0.330687830687831,15.6119449172211
"3883","059",32022,0.601307189542484,81.6803342101191
"3884","059",32023,0.422902494331066,42.0702460157821
"3885","059",32027,0.524705882352941,68.1572025375213
"3886","059",32028,0.389105058365759,31.9975243694879
"3887","059",32029,0.4,35.4634070864923
"3888","059",32030,0.346303501945525,19.4336995203466
"3889","059",32031,0.282051282051282,6.45211202228067
"3890","059",32032,0.305825242718447,10.304812006808
"3891","059",32033,0.388513513513513,31.8273247717778
"3892","059",32034,0.256064690026954,3.45041002630357
"3893","059",32035,0.41747572815534,40.3991954200836
"3894","059",32036,0.3359375,16.9271236267987
"3895","059",32037,0.273946360153257,5.47733250812316
"3896","059",32038,0.292626728110599,7.95296302026922
"3897","059",32039,0.44367816091954,48.1045953891382
"3898","059",32040,0.329608938547486,15.3953272474083
"3899","059",32041,0.432432432432432,44.9636391768529
"3900","059",32042,0.271978021978022,5.24524214760947
"3901","059",32043,0.324,14.2194027541389
"3902","059",32044,0.407317073170732,37.3974934241065
